task_num,trial_num,rotation_angle,targetangle_deg,homex_px,homey_px,targetx_px,targety_px,time_s,mousex_px,mousey_px,cursorx_px,cursory_px,ppt,stratuse,exp,angular_dev
18,6,-60,90,0,-10.691,1.8704e-15,30.545,1.5513e+12,-2.0727,9.8726,-2.0727,9.8726,12_abruptExp,0,abruptExp,5.75566649475982
18,7,-60,90,0,-10.691,1.8704e-15,30.545,1.5513e+12,-1.9636,7.6908,-1.9636,7.6908,12_abruptExp,0,abruptExp,6.09738749718115
18,8,-60,135,0,-10.691,-21.599,21.599,1.5513e+12,-6.709,5.2909,-6.709,5.2909,12_abruptExp,0,abruptExp,-22.2279503530615
18,9,-60,45,0,-10.691,21.599,21.599,1.5513e+12,7.2545,7.5818,7.2545,7.5818,12_abruptExp,0,abruptExp,23.3463849719127
24,1,-60,135,0,-10.691,-21.599,21.599,1.5513e+12,-10.364,-1.6364,-10.364,-1.6364,12_abruptExp,1,abruptExp,3.8576260444874
24,2,-60,45,0,-10.691,21.599,21.599,1.5513e+12,-1.6909,21.382,-1.6909,21.382,12_abruptExp,1,abruptExp,48.0178600189373
24,3,-60,90,0,-10.691,1.8704e-15,30.545,1.5513e+12,-8.509,7.0363,-8.509,7.0363,12_abruptExp,1,abruptExp,25.6407326322604
24,4,-60,90,0,-10.691,1.8704e-15,30.545,1.5513e+12,-7.6908,6.8727,-7.6908,6.8727,12_abruptExp,1,abruptExp,23.6476689978624
24,5,-60,45,0,-10.691,21.599,21.599,1.5513e+12,-3.7091,23.127,-3.7091,23.127,12_abruptExp,1,abruptExp,51.2590849080546
24,6,-60,135,0,-10.691,-21.599,21.599,1.5513e+12,-6.9818,0.76363,-6.9818,0.76363,12_abruptExp,1,abruptExp,-13.636952037014
24,7,-60,45,0,-10.691,21.599,21.599,1.5513e+12,-1.5273,10.091,-1.5273,10.091,12_abruptExp,1,abruptExp,49.2031955245394
24,8,-60,90,0,-10.691,1.8704e-15,30.545,1.5513e+12,-5.7818,6.8727,-5.7818,6.8727,12_abruptExp,1,abruptExp,18.2210444234846
24,9,-60,135,0,-10.691,-21.599,21.599,1.5513e+12,-9.9817,0,-9.9817,0,12_abruptExp,1,abruptExp,-1.96510180131011
16,1,-60,45,0,-10.691,21.599,21.599,1.5513e+12,-1.7454,12.491,-1.7454,12.491,12_abruptExp,1,abruptExp,49.3057427028548
16,2,-60,135,0,-10.691,-21.599,21.599,1.5513e+12,-9.3272,-1.5273,-9.3272,-1.5273,12_abruptExp,1,abruptExp,0.506606807784436
16,3,-60,90,0,-10.691,1.8704e-15,30.545,1.5513e+12,-6.5454,6.1636,-6.5454,6.1636,12_abruptExp,1,abruptExp,21.223432807613
16,4,-60,90,0,-10.691,1.8704e-15,30.545,1.5513e+12,-6.0545,10.2,-6.0545,10.2,12_abruptExp,1,abruptExp,16.1623174253192
16,5,-60,45,0,-10.691,21.599,21.599,1.5513e+12,-3,14.236,-3,14.236,12_abruptExp,1,abruptExp,51.8626219912863
16,6,-60,135,0,-10.691,-21.599,21.599,1.5513e+12,-14.727,-2.0727,-14.727,-2.0727,12_abruptExp,1,abruptExp,14.663656468097
16,7,-60,45,0,-10.691,21.599,21.599,1.5513e+12,-2.3454,17.236,-2.3454,17.236,12_abruptExp,1,abruptExp,49.8006199146639
16,8,-60,135,0,-10.691,-21.599,21.599,1.5513e+12,-7.0363,-0.87272,-7.0363,-0.87272,12_abruptExp,1,abruptExp,-9.37260933964419
16,9,-60,90,0,-10.691,1.8704e-15,30.545,1.5513e+12,-5.0727,5.7272,-5.0727,5.7272,12_abruptExp,1,abruptExp,17.1694803798956
7,1,0,45,0,-10.691,21.599,21.599,1.5513e+12,7.5818,8.9454,7.5818,8.9454,12_abruptExp,0,abruptExp,23.8879530785415
7,2,0,90,0,-10.691,1.8704e-15,30.545,1.5513e+12,0.10909,14.782,0.10909,14.782,12_abruptExp,0,abruptExp,-0.245371898709735
7,3,0,135,0,-10.691,-21.599,21.599,1.5513e+12,-5.0727,4.8545,-5.0727,4.8545,12_abruptExp,0,abruptExp,-26.9278181034461
7,4,0,90,0,-10.691,1.8704e-15,30.545,1.5513e+12,0.27272,7.1999,0.27272,7.1999,12_abruptExp,0,abruptExp,-0.873320787195624
7,5,0,45,0,-10.691,21.599,21.599,1.5513e+12,6.5999,7.7999,6.5999,7.7999,12_abruptExp,0,abruptExp,25.3571493581644
7,6,0,135,0,-10.691,-21.599,21.599,1.5513e+12,-7.5818,5.9454,-7.5818,5.9454,12_abruptExp,0,abruptExp,-20.4995559224573
7,7,0,90,0,-10.691,1.8704e-15,30.545,1.5513e+12,-1.8,16.309,-1.8,16.309,12_abruptExp,0,abruptExp,3.81407483429037
7,8,0,135,0,-10.691,-21.599,21.599,1.5513e+12,-1.9091,6.4909,-1.9091,6.4909,12_abruptExp,0,abruptExp,-38.6598082540901
7,9,0,45,0,-10.691,21.599,21.599,1.5513e+12,6.3272,7.7454,6.3272,7.7454,12_abruptExp,0,abruptExp,26.0582590163578
11,1,0,135,0,-10.691,-21.599,21.599,1.5513e+12,-4.3636,4.9091,-4.3636,4.9091,12_abruptExp,0,abruptExp,-29.3728354054328
11,2,0,45,0,-10.691,21.599,21.599,1.5513e+12,6.9818,8.6181,6.9818,8.6181,12_abruptExp,0,abruptExp,25.1209819849638
11,3,0,90,0,-10.691,1.8704e-15,30.545,1.5513e+12,-0.49091,11.345,-0.49091,11.345,12_abruptExp,0,abruptExp,1.27620345868065
11,4,0,135,0,-10.691,-21.599,21.599,1.5513e+12,-7.7999,6.1636,-7.7999,6.1636,12_abruptExp,0,abruptExp,-20.1664452038896
11,5,0,90,0,-10.691,1.8704e-15,30.545,1.5513e+12,-1.2545,11.073,-1.2545,11.073,12_abruptExp,0,abruptExp,3.2989390517268
11,6,0,45,0,-10.691,21.599,21.599,1.5513e+12,8.7272,10.2,8.7272,10.2,12_abruptExp,0,abruptExp,22.3273025992109
11,7,0,45,0,-10.691,21.599,21.599,1.5513e+12,8.8363,10.473,8.8363,10.473,12_abruptExp,0,abruptExp,22.3387029250909
11,8,0,135,0,-10.691,-21.599,21.599,1.5513e+12,-11.727,9.8181,-11.727,9.8181,12_abruptExp,0,abruptExp,-15.2392961009296
11,9,0,90,0,-10.691,1.8704e-15,30.545,1.5513e+12,-0.54545,7.7454,-0.54545,7.7454,12_abruptExp,0,abruptExp,1.69462961419703
24,1,-60,45,0,-10.691,21.599,21.599,1.5514e+12,4.4727,5.2909,4.4727,5.2909,13_abruptExp,0,abruptExp,29.3651738909141
24,2,-60,135,0,-10.691,-21.599,21.599,1.5514e+12,-16.8,9.8181,-16.8,9.8181,13_abruptExp,0,abruptExp,-5.67742911202234
24,3,-60,90,0,-10.691,1.8704e-15,30.545,1.5514e+12,-5.6181,25.091,-5.6181,25.091,13_abruptExp,0,abruptExp,8.92311151338798
24,4,-60,90,0,-10.691,1.8704e-15,30.545,1.5514e+12,-1.6909,5.8363,-1.6909,5.8363,13_abruptExp,0,abruptExp,5.84157810455218
24,5,-60,45,0,-10.691,21.599,21.599,1.5514e+12,7.7999,7.5818,7.7999,7.5818,13_abruptExp,0,abruptExp,21.884375282356
24,6,-60,135,0,-10.691,-21.599,21.599,1.5514e+12,-6.4363,2.2363,-6.4363,2.2363,13_abruptExp,0,abruptExp,-18.5320063884147
24,7,-60,45,0,-10.691,21.599,21.599,1.5514e+12,10.036,10.2,10.036,10.2,13_abruptExp,0,abruptExp,19.3404514778205
24,8,-60,135,0,-10.691,-21.599,21.599,1.5514e+12,-5.7818,4.6909,-5.7818,4.6909,13_abruptExp,0,abruptExp,-24.3995956395817
24,9,-60,90,0,-10.691,1.8704e-15,30.545,1.5514e+12,-1.2,5.2909,-1.2,5.2909,13_abruptExp,0,abruptExp,4.29399277036011
16,1,-60,90,0,-10.691,1.8704e-15,30.545,1.5514e+12,-3.6,7.0363,-3.6,7.0363,13_abruptExp,0,abruptExp,11.4793286842876
16,2,-60,135,0,-10.691,-21.599,21.599,1.5514e+12,-10.309,4.8,-10.309,4.8,13_abruptExp,0,abruptExp,-11.3569025172047
16,3,-60,45,0,-10.691,21.599,21.599,1.5514e+12,5.1272,6.3818,5.1272,6.3818,13_abruptExp,0,abruptExp,28.284254447982
16,4,-60,135,0,-10.691,-21.599,21.599,1.5514e+12,-5.7818,3.1091,-5.7818,3.1091,13_abruptExp,0,abruptExp,-22.2678767044177
16,5,-60,90,0,-10.691,1.8704e-15,30.545,1.5514e+12,-2.0182,10.254,-2.0182,10.254,13_abruptExp,0,abruptExp,5.50386470238595
16,6,-60,45,0,-10.691,21.599,21.599,1.5514e+12,8.3454,12.109,8.3454,12.109,13_abruptExp,0,abruptExp,24.8960445585644
16,7,-60,45,0,-10.691,21.599,21.599,1.5514e+12,5.6727,8.6181,5.6727,8.6181,13_abruptExp,0,abruptExp,28.6280684622547
16,8,-60,135,0,-10.691,-21.599,21.599,1.5514e+12,-8.6181,4.6363,-8.6181,4.6363,13_abruptExp,0,abruptExp,-15.6522040042521
16,9,-60,90,0,-10.691,1.8704e-15,30.545,1.5514e+12,-0.10909,10.582,-0.10909,10.582,13_abruptExp,0,abruptExp,0.29381571937536
22,1,-60,90,0,-10.691,1.8704e-15,30.545,1.5514e+12,-25.036,21.927,-25.036,21.927,13_abruptExp,1,abruptExp,37.5081013069998
22,2,-60,45,0,-10.691,21.599,21.599,1.5514e+12,3.5454,14.018,3.5454,14.018,13_abruptExp,1,abruptExp,36.8345804596845
22,3,-60,135,0,-10.691,-21.599,21.599,1.5514e+12,-7.0363,0.70909,-7.0363,0.70909,13_abruptExp,1,abruptExp,-13.3165168202566
22,4,-60,90,0,-10.691,1.8704e-15,30.545,1.5514e+12,-2.7818,4.6909,-2.7818,4.6909,13_abruptExp,1,abruptExp,10.2510797994371
22,5,-60,135,0,-10.691,-21.599,21.599,1.5514e+12,-9.1636,0.16364,-9.1636,0.16364,13_abruptExp,1,abruptExp,-4.82859474367484
22,6,-60,45,0,-10.691,21.599,21.599,1.5514e+12,4.0363,6.709,4.0363,6.709,13_abruptExp,1,abruptExp,31.9400112656609
22,7,-60,45,0,-10.691,21.599,21.599,1.5514e+12,-8.9999,9.3272,-8.9999,9.3272,13_abruptExp,1,abruptExp,69.2080104444925
22,8,-60,90,0,-10.691,1.8704e-15,30.545,1.5514e+12,-10.2,15.218,-10.2,15.218,13_abruptExp,1,abruptExp,21.488844994641
22,9,-60,135,0,-10.691,-21.599,21.599,1.5514e+12,-28.309,-0.21818,-28.309,-0.21818,13_abruptExp,1,abruptExp,24.6982144822827
18,1,-60,90,0,-10.691,1.8704e-15,30.545,1.5514e+12,-14.836,19.854,-14.836,19.854,13_abruptExp,1,abruptExp,25.9062911814442
18,2,-60,135,0,-10.691,-21.599,21.599,1.5514e+12,-6.9818,3.3272,-6.9818,3.3272,13_abruptExp,1,abruptExp,-18.5242837123892
18,3,-60,45,0,-10.691,21.599,21.599,1.5514e+12,4.9636,6.709,4.9636,6.709,13_abruptExp,1,abruptExp,29.078439787805
18,4,-60,90,0,-10.691,1.8704e-15,30.545,1.5514e+12,-4.6909,11.182,-4.6909,11.182,13_abruptExp,1,abruptExp,12.1043452898462
18,5,-60,135,0,-10.691,-21.599,21.599,1.5514e+12,-16.036,5.7272,-16.036,5.7272,13_abruptExp,1,abruptExp,-0.674718053810665
18,6,-60,45,0,-10.691,21.599,21.599,1.5514e+12,9.4363,10.636,9.4363,10.636,13_abruptExp,1,abruptExp,21.13262631937
18,7,-60,90,0,-10.691,1.8704e-15,30.545,1.5514e+12,-2.5091,14.182,-2.5091,14.182,13_abruptExp,1,abruptExp,5.7603086348054
18,8,-60,135,0,-10.691,-21.599,21.599,1.5514e+12,-6.2181,2.0182,-6.2181,2.0182,13_abruptExp,1,abruptExp,-18.9293574829675
18,9,-60,45,0,-10.691,21.599,21.599,1.5514e+12,13.473,13.091,13.473,13.091,13_abruptExp,1,abruptExp,15.46754002662
7,1,0,45,0,-10.691,21.599,21.599,1.5514e+12,16.582,15.654,16.582,15.654,13_abruptExp,0,abruptExp,12.8129768830903
7,2,0,135,0,-10.691,-21.599,21.599,1.5514e+12,-4.4181,4.5818,-4.4181,4.5818,13_abruptExp,0,abruptExp,-28.8659549846612
7,3,0,90,0,-10.691,1.8704e-15,30.545,1.5514e+12,0.21818,15.6,0.21818,15.6,13_abruptExp,0,abruptExp,-0.475467126355284
7,4,0,45,0,-10.691,21.599,21.599,1.5514e+12,16.636,14.564,16.636,14.564,13_abruptExp,0,abruptExp,11.6262627913397
7,5,0,90,0,-10.691,1.8704e-15,30.545,1.5514e+12,0.65454,15.436,0.65454,15.436,13_abruptExp,0,abruptExp,-1.43508771733001
7,6,0,135,0,-10.691,-21.599,21.599,1.5514e+12,-11.509,12.218,-11.509,12.218,13_abruptExp,0,abruptExp,-18.3260083159886
7,7,0,135,0,-10.691,-21.599,21.599,1.5514e+12,-9.4363,11.182,-9.4363,11.182,13_abruptExp,0,abruptExp,-21.6639970753125
7,8,0,90,0,-10.691,1.8704e-15,30.545,1.5514e+12,-0.43636,10.964,-0.43636,10.964,13_abruptExp,0,abruptExp,1.15438481896717
7,9,0,45,0,-10.691,21.599,21.599,1.5514e+12,8.8363,8.9454,8.8363,8.9454,13_abruptExp,0,abruptExp,20.7724488002774
11,1,0,90,0,-10.691,1.8704e-15,30.545,1.5514e+12,0.054545,13.691,0.054545,13.691,13_abruptExp,0,abruptExp,-0.128176239852294
11,2,0,135,0,-10.691,-21.599,21.599,1.5514e+12,-11.509,13.636,-11.509,13.636,13_abruptExp,0,abruptExp,-19.6813684484622
11,3,0,45,0,-10.691,21.599,21.599,1.5514e+12,10.418,8.3454,10.418,8.3454,13_abruptExp,0,abruptExp,16.3095521329589
11,4,0,90,0,-10.691,1.8704e-15,30.545,1.5514e+12,0.81818,14.836,0.81818,14.836,13_abruptExp,0,abruptExp,-1.83579026356124
11,5,0,135,0,-10.691,-21.599,21.599,1.5514e+12,-7.3636,9.109,-7.3636,9.109,13_abruptExp,0,abruptExp,-24.5998830461015
11,6,0,45,0,-10.691,21.599,21.599,1.5514e+12,15.545,12.436,15.545,12.436,13_abruptExp,0,abruptExp,11.0926599540286
11,7,0,135,0,-10.691,-21.599,21.599,1.5514e+12,-7.6908,8.1818,-7.6908,8.1818,13_abruptExp,0,abruptExp,-22.8287554906314
11,8,0,45,0,-10.691,21.599,21.599,1.5514e+12,13.745,10.254,13.745,10.254,13_abruptExp,0,abruptExp,11.7254107776836
11,9,0,90,0,-10.691,1.8704e-15,30.545,1.5514e+12,1.5818,21.818,1.5818,21.818,13_abruptExp,0,abruptExp,-2.78566064611101
22,1,-60,135,0,-10.691,-21.599,21.599,1.5514e+12,-15.764,1.6909,-15.764,1.6909,14_abruptExp,0,abruptExp,6.85198833636858
22,2,-60,45,0,-10.691,21.599,21.599,1.5514e+12,1.4182,17.182,1.4182,17.182,14_abruptExp,0,abruptExp,42.0872578301623
22,3,-60,90,0,-10.691,1.8704e-15,30.545,1.5514e+12,-7.6908,10.473,-7.6908,10.473,14_abruptExp,0,abruptExp,19.9706720515383
22,4,-60,90,0,-10.691,1.8704e-15,30.545,1.5514e+12,-7.7999,15.709,-7.7999,15.709,14_abruptExp,0,abruptExp,16.4598152065853
22,5,-60,45,0,-10.691,21.599,21.599,1.5514e+12,4.5818,17.618,4.5818,17.618,14_abruptExp,0,abruptExp,35.8064245916566
22,6,-60,135,0,-10.691,-21.599,21.599,1.5514e+12,-15.545,4.4727,-15.545,4.4727,14_abruptExp,0,abruptExp,0.711386613333417
22,7,-60,45,0,-10.691,21.599,21.599,1.5514e+12,5.2363,15.164,5.2363,15.164,14_abruptExp,0,abruptExp,33.5509934461691
22,8,-60,90,0,-10.691,1.8704e-15,30.545,1.5514e+12,-4.9636,9.8726,-4.9636,9.8726,14_abruptExp,0,abruptExp,13.570361754233
22,9,-60,135,0,-10.691,-21.599,21.599,1.5514e+12,-13.145,5.5636,-13.145,5.5636,14_abruptExp,0,abruptExp,-6.0377344103066
18,1,-60,45,0,-10.691,21.599,21.599,1.5514e+12,7.6363,14.945,7.6363,14.945,14_abruptExp,0,abruptExp,28.4125697209209
18,2,-60,90,0,-10.691,1.8704e-15,30.545,1.5514e+12,-5.4,18.873,-5.4,18.873,14_abruptExp,0,abruptExp,10.3512282041719
18,3,-60,135,0,-10.691,-21.599,21.599,1.5514e+12,-18.927,12.818,-18.927,12.818,14_abruptExp,0,abruptExp,-6.16260039146286
18,4,-60,135,0,-10.691,-21.599,21.599,1.5514e+12,-14.345,10.909,-14.345,10.909,14_abruptExp,0,abruptExp,-11.4110533832505
18,5,-60,90,0,-10.691,1.8704e-15,30.545,1.5514e+12,-4.2545,23.618,-4.2545,23.618,14_abruptExp,0,abruptExp,7.06889774229209
18,6,-60,45,0,-10.691,21.599,21.599,1.5514e+12,6.6545,10.2,6.6545,10.2,14_abruptExp,0,abruptExp,27.331538722532
18,7,-60,90,0,-10.691,1.8704e-15,30.545,1.5514e+12,-4.2,17.073,-4.2,17.073,14_abruptExp,0,abruptExp,8.60219864311965
18,8,-60,45,0,-10.691,21.599,21.599,1.5514e+12,6.8727,11.018,6.8727,11.018,14_abruptExp,0,abruptExp,27.4330990104809
18,9,-60,135,0,-10.691,-21.599,21.599,1.5514e+12,-15.109,9.9272,-15.109,9.9272,14_abruptExp,0,abruptExp,-8.76606934939667
24,1,-60,90,0,-10.691,1.8704e-15,30.545,1.5514e+12,-4.3636,21.545,-4.3636,21.545,14_abruptExp,1,abruptExp,7.70893979307085
24,2,-60,135,0,-10.691,-21.599,21.599,1.5514e+12,-20.291,12.109,-20.291,12.109,14_abruptExp,1,abruptExp,-3.33231966130674
24,3,-60,45,0,-10.691,21.599,21.599,1.5514e+12,5.2363,6.8727,5.2363,6.8727,14_abruptExp,1,abruptExp,28.3990004988926
24,4,-60,135,0,-10.691,-21.599,21.599,1.5514e+12,-12.873,6.709,-12.873,6.709,14_abruptExp,1,abruptExp,-8.50494256849889
24,5,-60,90,0,-10.691,1.8704e-15,30.545,1.5514e+12,-3.0545,14.836,-3.0545,14.836,14_abruptExp,1,abruptExp,6.82343402937447
24,6,-60,45,0,-10.691,21.599,21.599,1.5514e+12,9.8726,13.145,9.8726,13.145,14_abruptExp,1,abruptExp,22.5012197075456
24,7,-60,45,0,-10.691,21.599,21.599,1.5514e+12,15.6,21.654,15.6,21.654,14_abruptExp,1,abruptExp,19.251977354501
24,8,-60,135,0,-10.691,-21.599,21.599,1.5514e+12,-21.273,13.2,-21.273,13.2,14_abruptExp,1,abruptExp,-3.3175246300236
24,9,-60,90,0,-10.691,1.8704e-15,30.545,1.5514e+12,-5.8363,18.218,-5.8363,18.218,14_abruptExp,1,abruptExp,11.4137557740481
16,1,-60,45,0,-10.691,21.599,21.599,1.5514e+12,13.2,20.836,13.2,20.836,14_abruptExp,1,abruptExp,22.2814880555835
16,2,-60,135,0,-10.691,-21.599,21.599,1.5514e+12,-23.782,14.836,-23.782,14.836,14_abruptExp,1,abruptExp,-2.02679892586247
16,3,-60,90,0,-10.691,1.8704e-15,30.545,1.5514e+12,-7.8545,33.218,-7.8545,33.218,14_abruptExp,1,abruptExp,10.1418776692631
16,4,-60,45,0,-10.691,21.599,21.599,1.5514e+12,6.8181,13.2,6.8181,13.2,14_abruptExp,1,abruptExp,29.0721216556214
16,5,-60,135,0,-10.691,-21.599,21.599,1.5514e+12,-27.6,17.563,-27.6,17.563,14_abruptExp,1,abruptExp,-0.67085128120155
16,6,-60,90,0,-10.691,1.8704e-15,30.545,1.5514e+12,-7.7999,29.672,-7.7999,29.672,14_abruptExp,1,abruptExp,10.937240964285
16,7,-60,90,0,-10.691,1.8704e-15,30.545,1.5514e+12,-6.1636,31.254,-6.1636,31.254,14_abruptExp,1,abruptExp,8.35949173404053
16,8,-60,135,0,-10.691,-21.599,21.599,1.5514e+12,-18.491,13.854,-18.491,13.854,14_abruptExp,1,abruptExp,-8.00742149109253
16,9,-60,45,0,-10.691,21.599,21.599,1.5514e+12,12.654,24,12.654,24,14_abruptExp,1,abruptExp,24.9598916085246
7,1,0,45,0,-10.691,21.599,21.599,1.5514e+12,12.273,11.509,12.273,11.509,14_abruptExp,0,abruptExp,16.0645219838417
7,2,0,135,0,-10.691,-21.599,21.599,1.5514e+12,-5.4545,6.6545,-5.4545,6.6545,14_abruptExp,0,abruptExp,-27.5436214674745
7,3,0,90,0,-10.691,1.8704e-15,30.545,1.5514e+12,-0.70909,18.709,-0.70909,18.709,14_abruptExp,0,abruptExp,1.38163228358195
7,4,0,135,0,-10.691,-21.599,21.599,1.5514e+12,-14.127,14.509,-14.127,14.509,14_abruptExp,0,abruptExp,-15.725217530471
7,5,0,90,0,-10.691,1.8704e-15,30.545,1.5514e+12,-2.0182,24.163,-2.0182,24.163,14_abruptExp,0,abruptExp,3.31397727756435
7,6,0,45,0,-10.691,21.599,21.599,1.5514e+12,5.509,7.6908,5.509,7.6908,14_abruptExp,0,abruptExp,28.3165993663165
7,7,0,135,0,-10.691,-21.599,21.599,1.5514e+12,-10.2,10.364,-10.2,10.364,14_abruptExp,0,abruptExp,-19.1523408017449
7,8,0,45,0,-10.691,21.599,21.599,1.5514e+12,9.709,12.982,9.709,12.982,14_abruptExp,0,abruptExp,22.700010096319
7,9,0,90,0,-10.691,1.8704e-15,30.545,1.5514e+12,-1.0909,16.854,-1.0909,16.854,14_abruptExp,0,abruptExp,2.26797304223744
11,1,0,90,0,-10.691,1.8704e-15,30.545,1.5514e+12,-0.054545,12,-0.054545,12,14_abruptExp,0,abruptExp,0.137728274385552
11,2,0,135,0,-10.691,-21.599,21.599,1.5514e+12,-9.8181,9.9817,-9.8181,9.9817,14_abruptExp,0,abruptExp,-19.5955213621726
11,3,0,45,0,-10.691,21.599,21.599,1.5514e+12,5.2909,8.7272,5.2909,8.7272,14_abruptExp,0,abruptExp,29.7585390276808
11,4,0,45,0,-10.691,21.599,21.599,1.5514e+12,6.9272,8.7817,6.9272,8.7817,14_abruptExp,0,abruptExp,25.4175406686986
11,5,0,90,0,-10.691,1.8704e-15,30.545,1.5514e+12,0.49091,16.091,0.49091,16.091,14_abruptExp,0,abruptExp,-1.05010535732387
11,6,0,135,0,-10.691,-21.599,21.599,1.5514e+12,-9.3817,6.9272,-9.3817,6.9272,14_abruptExp,0,abruptExp,-16.9646772572938
11,7,0,135,0,-10.691,-21.599,21.599,1.5514e+12,-10.909,10.418,-10.909,10.418,14_abruptExp,0,abruptExp,-17.6703602651454
11,8,0,90,0,-10.691,1.8704e-15,30.545,1.5514e+12,-0.32727,14.891,-0.32727,14.891,14_abruptExp,0,abruptExp,0.732943746374787
11,9,0,45,0,-10.691,21.599,21.599,1.5514e+12,9.9272,12.109,9.9272,12.109,14_abruptExp,0,abruptExp,21.4715219596728
24,1,-60,45,0,-10.691,21.599,21.599,1.5514e+12,19.963,18.109,19.963,18.109,15_abruptExp,0,abruptExp,10.2718588487758
24,2,-60,135,0,-10.691,-21.599,21.599,1.5514e+12,-13.582,9.7636,-13.582,9.7636,15_abruptExp,0,abruptExp,-11.4155564771465
24,3,-60,90,0,-10.691,1.8704e-15,30.545,1.5514e+12,-2.3454,21.218,-2.3454,21.218,15_abruptExp,0,abruptExp,4.20383894676888
24,4,-60,45,0,-10.691,21.599,21.599,1.5514e+12,11.509,9.2181,11.509,9.2181,15_abruptExp,0,abruptExp,14.9687653418343
24,5,-60,135,0,-10.691,-21.599,21.599,1.5514e+12,-9.8726,7.0363,-9.8726,7.0363,15_abruptExp,0,abruptExp,-15.8859084305067
24,6,-60,90,0,-10.691,1.8704e-15,30.545,1.5514e+12,0.16364,22.091,0.16364,22.091,15_abruptExp,0,abruptExp,-0.286004620997318
24,7,-60,90,0,-10.691,1.8704e-15,30.545,1.5514e+12,-0.054545,24.273,-0.054545,24.273,15_abruptExp,0,abruptExp,0.089383244430735
24,8,-60,135,0,-10.691,-21.599,21.599,1.5514e+12,-17.073,12.054,-17.073,12.054,15_abruptExp,0,abruptExp,-8.10713553120134
24,9,-60,45,0,-10.691,21.599,21.599,1.5514e+12,16.2,14.454,16.2,14.454,15_abruptExp,0,abruptExp,12.2078036748374
16,1,-60,90,0,-10.691,1.8704e-15,30.545,1.5514e+12,-2.5636,17.018,-2.5636,17.018,15_abruptExp,0,abruptExp,5.28588208244615
16,2,-60,135,0,-10.691,-21.599,21.599,1.5514e+12,-28.036,14.073,-28.036,14.073,15_abruptExp,0,abruptExp,3.54606747922173
16,3,-60,45,0,-10.691,21.599,21.599,1.5514e+12,12.164,13.364,12.164,13.364,15_abruptExp,0,abruptExp,18.1754398995646
16,4,-60,90,0,-10.691,1.8704e-15,30.545,1.5514e+12,0.21818,4.9636,0.21818,4.9636,15_abruptExp,0,abruptExp,-0.798486315221936
16,5,-60,135,0,-10.691,-21.599,21.599,1.5514e+12,-22.636,15.764,-22.636,15.764,15_abruptExp,0,abruptExp,-4.44832583194867
16,6,-60,45,0,-10.691,21.599,21.599,1.5514e+12,10.418,11.564,10.418,11.564,15_abruptExp,0,abruptExp,19.9147884602496
16,7,-60,90,0,-10.691,1.8704e-15,30.545,1.5514e+12,0.54545,28.582,0.54545,28.582,15_abruptExp,0,abruptExp,-0.795711397499147
16,8,-60,135,0,-10.691,-21.599,21.599,1.5514e+12,-23.673,17.291,-23.673,17.291,15_abruptExp,0,abruptExp,-4.76850684152168
16,9,-60,45,0,-10.691,21.599,21.599,1.5514e+12,9.8181,9.9817,9.8181,9.9817,15_abruptExp,0,abruptExp,19.5955213621726
22,1,-60,45,0,-10.691,21.599,21.599,1.5514e+12,-1.9091,24,-1.9091,24,15_abruptExp,1,abruptExp,48.1498991481214
22,2,-60,135,0,-10.691,-21.599,21.599,1.5514e+12,-17.673,-1.3636,-17.673,-1.3636,15_abruptExp,1,abruptExp,17.1759458771357
22,3,-60,90,0,-10.691,1.8704e-15,30.545,1.5514e+12,-19.636,12.491,-19.636,12.491,15_abruptExp,1,abruptExp,40.2658167465142
22,4,-60,90,0,-10.691,1.8704e-15,30.545,1.5514e+12,-9.1636,4.5272,-9.1636,4.5272,15_abruptExp,1,abruptExp,31.0541403891466
22,5,-60,45,0,-10.691,21.599,21.599,1.5514e+12,-3.5454,10.418,-3.5454,10.418,15_abruptExp,1,abruptExp,54.5342282648681
22,6,-60,135,0,-10.691,-21.599,21.599,1.5514e+12,-18.545,0,-18.545,0,15_abruptExp,1,abruptExp,15.0369974641573
22,7,-60,45,0,-10.691,21.599,21.599,1.5514e+12,-1.7454,4.8545,-1.7454,4.8545,15_abruptExp,1,abruptExp,51.4061614900491
22,8,-60,135,0,-10.691,-21.599,21.599,1.5514e+12,-18.982,0,-18.982,0,15_abruptExp,1,abruptExp,15.6110148730185
22,9,-60,90,0,-10.691,1.8704e-15,30.545,1.5514e+12,-7.1999,3.4363,-7.1999,3.4363,15_abruptExp,1,abruptExp,27.0054125554579
18,1,-60,90,0,-10.691,1.8704e-15,30.545,1.5514e+12,-17.127,19.582,-17.127,19.582,15_abruptExp,1,abruptExp,29.4990834019644
18,2,-60,45,0,-10.691,21.599,21.599,1.5514e+12,1.2545,6.3272,1.2545,6.3272,15_abruptExp,1,abruptExp,40.7840555590804
18,3,-60,135,0,-10.691,-21.599,21.599,1.5514e+12,-11.127,1.5818,-11.127,1.5818,15_abruptExp,1,abruptExp,-2.80331927746653
18,4,-60,135,0,-10.691,-21.599,21.599,1.5514e+12,-11.236,4.6363,-11.236,4.6363,15_abruptExp,1,abruptExp,-8.7559356196066
18,5,-60,45,0,-10.691,21.599,21.599,1.5514e+12,-0.65454,11.945,-0.65454,11.945,15_abruptExp,1,abruptExp,46.6562967173484
